ID,CNPJ,RAZAO
1976,90792433000110,LIDER GRAVATAI QUALIDADE EM SERVICOS LTDA
1977,19260316000140,LIMA DINIZ CONSTRUCOES LTDA
1978,32772762000100,MACHADO SOLUCOES INTEGRADAS EM SERVICOS TERCEIRIZADOS LTDA
1981,34196665000134,MBS CORRETORA DE SEGUROS LTDA
1985,10787914000106,MNTI - CORE BUSINESS SOLUTIONS LTDA
1986,34628745000111,MONETIZE FINTECH ASSESSORIA EMPRESARIAL E FINANCEIRA LTDA
1794,6101244000147,INKOR - INDUSTRIA CATARINENSE DE COLAS E REJUNTES LTDA
1987,17400640000191,MRM NEGOCIOS E CONSULTORIAS IMOBILIARIAS LTDA
1989,10318701000127,MTQ SERVICOS DE METROLOGIA LTDA
1990,9257587000193,MWN INCORPORACOES LTDA
1992,23280481000131,NITRO E-COM TECNOLOGIA E-COMMERCE LTDA
1993,65744344000150,OKENA SERVICOS AMBIENTAIS LTDA.
1994,22121087000198,PROH ARQUITETURA E ENGENHARIA LTDA
1995,863006000192,QUEIROZ COSTA - CONSULTORIA E PARTICIPACOES - EIRELI
1997,22265703000184,REALMARKA CONSTRUCOES LTDA
1999,35012934000128,RESCO MONITORAMENTO EIRELI
2003,26941882000183,SILVER GAMES DESENVOLVIMENTO DE JOGOS E SOFTWARES LTDA
1681,8267977000181,CEON TECNOLOGIA & INTELIGENCIA LTDA
2004,11638298000186,SVN AGENTES AUTONOMOS DE INVESTIMENTOS S/S LTDA
2006,20117452000165,T. D. CONSULTORIA LTDA
2007,26439369000199,TECFY TECNOLOGIA E SISTEMAS LTDA
2010,1247661000189,TOP SUPPLY COMERCIAL IMPORTACAO E EXPORTACAO LTDA
2014,13022380000107,TRIAL TECNOLOGIA AMBIENTAL LTDA
2015,8165715000106,UPPERTOOLS TECNOLOGIA DA INFORMACAO LTDA
2020,24714884000104,ZEUS COMUNICACAO E MARKETING LTDA
2022,26262561000152,4631 ATIVA DISTRIBUIDORA DE TECNOLOGIA LTDA
2026,15247962000117,ADMALL GESTAO COMERCIAL LTDA
2027,11916692000139,AJS E ASSOCIADOS DESENVOLVIMENTO EMPRESARIAL LTDA
1816,1480798000340,PACIFIC IMPORTACAO EXPORTACAO E COMERCIO LTDA
2028,14748351000190,ALVES ADMINISTRADORA DE CONDOMINIOS LTDA
2030,15074920000121,ATENA TECNOLOGIA DA INFORMACAO EIRELI
2031,29318931000114,ATRIO AGENTE AUTONOMO DE INVESTIMENTOS LTDA
2032,23219767000101,AWTI SISTEMAS DE INFORMACAO LTDA
2033,15438448000169,BAM TERCEIRIZACAO E SERVICOS EIRELI
1822,23640571000196,RBL SISTEMAS LTDA.
2035,33543219000196,BIOCHEMIE BIOTECNOLOGIA S/A
2037,4601397000128,BRISANET SERVICOS DE TELECOMUNICACOES S.A.
2039,39676329000102,BWE MARCAS E PATENTES LTDA
2040,29072219000188,CAB COMPLIANCE ADVISORY BRAZIL CONSULTORIA LTDA
2041,21869286000116,CAPITALE PRIVATO AGENTES AUTONOMOS DE INVESTIMENTOS LTDA
2042,20405784000145,CASA CONSULTORIA E TREINAMENTO LTDA
2043,11214586000103,CENTRO DE TECNOLOGIA ARMAZEM DATACENTER LTDA
2044,9049714000169,CERTBANK - CERTIFICACAO E SOLUCOES EMPRESARIAIS LTDA
2045,9530264000121,CEW- SERVIÇOS DE TELECOMUNICAÇÕES EIRELI
2046,18111868000124,CHECK PRESS SERVICOS DE MIDIA DIGITAL LTDA
2049,24580587000113,DIGITAL VOX TELECOMUNICACOES LTDA
2050,7125171000196,DOLFINI & SILVA - ADVOGADOS ASSOCIADOS
2051,19973907000165,DOMINICA TREINAMENTOS E DESENVOLVIMENTO PROFISSIONAL LTDA
2060,37849326000106,"FB ASSESSORIA, GESTAO E APOIO ADMINISTRATIVO LTDA"
2062,2345421000180,FUNDACAO CARMELITANA MARIO PALMERIO
2065,4348126000102,GUBERMAN INFORMATICA LTDA
2068,74056615000176,HOLDEN CORRETORA DE SEGUROS EIRELI
2072,8229681000176,INSERT CORRETORA DE SEGUROS LTDA
2074,7287865000120,INSTITUICAO ESPIRITA NOSSO LAR
2078,5037706000141,LASSE S DESENVOLVIMENTO LTDA.
2079,24406178000103,MAMBO TECNOLOGIA S.A.
2080,10193580000134,MARKET SOLAR SOLUCOES SUSTENTAVEIS LTDA
2082,32764648000120,MCM FACILITIES SERVICOS LTDA
2083,10297864000170,MOINHOS AGENTE AUTONOMO DE INVESTIMENTOS LTDA
2084,9517682000189,MONTESANO INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA
1848,26728866000107,ADN PROJETOS EM TECNOLOGIA DA INFORMACAO LTDA
2091,29597360000102,OPERADORA JRC TELECOMUNICACOES LTDA
2095,20609218000155,R. A. DE OLIVEIRA LOPES - G3 FORCE SERVICOS
2096,3779353000120,RAMONE'S ADMINISTRADORA E CORRETORA DE SEGUROS LTDA
2097,553123000150,REMOVEIS COMERCIO E REPRESENTACOES DE MOVEIS E ELETRODOMESTICOS LTDA
2099,13810408000170,RHC SOLUCOES EM TI LTDA
2100,10246974000103,ROCKFELLER BRASIL EDITORA E TREINAMENTO LTDA
2102,31262907000152,SALLES SOLUTIONS GESTAO E TECNOLOGIA LTDA
2103,892482000131,SCHIMITD SERVICOS DE SEGURANCA PATRIMONIAL LTDA.
2104,8449945000105,SEDUP - SOCIEDADE EDUCACIONAL DE PALHOCA LTDA
2106,11814158000111,SISTEMA OLIVER ADMINISTRADORA E CORRETORA DE SEGUROS LTDA.
2108,10579656000164,SOUZA BARROS CONSULTORIA DE PROJETOS EM DESENVOLVIMENTO SUSTENTAVEL LTDA
2109,7714104000107,SUMICITY TELECOMUNICACOES S.A.
2110,19017404000116,T.V.C ODONTOLOGIA LTDA
2111,9245885000163,TEFWAY TECNOLOGIA EIRELI
2113,24013278000404,UNIAO COMERCIAL BARAO S/A LOCACAO E EMPREENDIMENTOS
2118,9450649000189,XME - SERVICOS EM INFRA-ESTRUTURA DE INFORMATICA LTDA
2119,40202074000125,ABP SOLUTIONS LTDA
2120,9056346000186,AGROPECUARIA BARROS LTDA
2123,24910579000198,BOM IMOVEL IMOBILIARIA LTDA
2124,11564921000101,CAMPO FRIO AR CONDICIONADO LTDA
1869,42185385000159,FORMULA ACELERADORA LTDA
2125,22128209000178,CENTRAL DE MATERIAIS FRANCHISING LTDA
2126,3186027000109,CENTRO DE IMAGENOLOGIA DO CENTRO OESTE LTDA
2129,34102645000157,COMBATEAFRAUDE TECNOLOGIA DA INFORMACAO LTDA
2130,10268911000158,CONSTRUTORA SOUSA ARAUJO LTDA
1874,5527533000140,"GUMY & ALMEIDA COMERCIO DE MAQUINAS, AUTOMACAO E TREINAMENTO LTDA"
2131,13740059000168,CR SOLUCOES IMOBILIARIAS LTDA
2135,9452853000139,DIMENOC SERVICOS DE INFORMATICA LTDA
2136,20296818000100,DUX DIGITAL DO BRASIL EIRELI
2138,6355031000141,EMPREWORK CONTABILIDADE LTDA
2139,29330188000118,ENGELINK TECNOLOGIA LTDA
2141,20351399000162,ESCOLA DE IDIOMAS INGLES E LEGAL LTDA.
2142,32099322000126,ESCOLAS EXPONENCIAIS LTDA
2145,26492426000101,FEIRA SHOP ADMINISTRADORA LTDA
1883,6537918952,JESIEL BENTO
2149,26334149000109,FOCO CONSULTORIA IMOBILIARIA LTDA
2150,34249162000180,FOCO TS SERVICOS LTDA
1886,7515039000190,LASTRO SERVICOS BUROCRATICOS LTDA
1887,8706183000177,LGR INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA EIRELI
2151,344528000188,FOCUSPORT SERVICOS E EQUIPAMENTOS DE SEGURANCA LTDA
2153,13345286000199,G2W INVESTMENTS - SOCIEDADE DE AGENTES AUTONOMOS DE INVESTIMENTOS SS LTDA
2155,6267195000117,HABIL CONTABILIDADE LTDA
2157,5970054000101,HOSSOKAWA COMERCIO E REPRESENTACAO DE PRODUTOS DE HIGIENE E LIMPEZA LTDA
2159,8197563000123,IDEAL ASSESSORIA E CONSULTORIA CONTABIL LTDA.
2161,10412277000185,IMOBILIARIA NOVA KENNEDY LTDA
2162,34682732000120,IMPERSIK COMERCIO E SERVICOS LTDA
2167,19598484000140,JOSE AUGUSTO AFONSO PEREIRA
2168,4871746000121,KSYS BLUEONE SISTEMAS LTDA
2170,30779228000192,LUIZ PEREIRA NEGOCIOS IMOBILIARIOS EIRELI
2171,27084978000135,MAFRA & ROMAN CORRETORES ASSOCIADOS LTDA
2174,28442334000134,MBC COMUNICACAO LTDA
2175,5985424000176,MCPLUS ASSESSORIA LTDA
2176,27061165000120,MELCK TECNOLOGIA EIRELI
2177,20692157000132,MESCLA CONTEUDO ESTRATEGICO E CONSULTORIA LTDA
2178,17357065000191,MOBILE2YOU TECNOLOGIA LTDA
2179,24285984000162,MUTUAL INTERMEDIACAO DE NEGOCIOS PAGAMENTOS E COBRANCA S/A
2181,22968524000103,NAVE.RS CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA
2184,68644533000140,ORLA RIO CONCESSIONARIA LTDA.
1907,33999901000198,PRONTTO - SAUDE ACESSIVEL LTDA
2188,38655195000180,PATRICIA SANTOS CALDAS 11319718760
2190,10665426000118,PLANO CDE ELOHIM CONSULTORIA E PESQUISA LTDA
2191,23319862000187,PRADOM DISTRIBUIDORA DE BEBIDAS LTDA
2192,11302975000190,PROTEKSEG COMERCIO E SERVICOS DE SEGURANCA LTDA
1912,7824875000157,SANTERRA COMERCIO E DISTRIBUICAO DE PRODUTOS AGRICOLAS LTDA
2193,77612513000188,PUBLICAR PINTURAS DE PUBLICIDADES LTDA
2196,10707895000152,REDE IDEIA SOLUCOES TECNOLOGICAS LTDA
2200,30901671000194,SANTIAGO CONSULTORIA EMPRESARIAL LTDA
2205,10533569000176,TAKANO CONSTRUTORA E INCORPORADORA LTDA
1917,24216081000120,TRADE SERVICES EIRELI
2208,26179498000195,UBOTS SERVICOS DE INFORMATICA LTDA
2211,10583263000124,VIAW CONSULTORIA LTDA.
2216,58862905000150,ADRIATIC SERVICE PECAS E SERVICOS LTDA
2220,46061479000177,ASSOCIACAO COMERCIAL E INDUSTRIAL DE CAMPINAS
2221,18138450000100,AXPEX - CORRETORA DE SEGUROS LTDA
2224,29808669000196,BLUE TECNOLOGIA E PROJETOS LTDA
2225,90397522000161,BORBA IMOVEIS LTDA
2226,10624695000136,BROTHERS SERVICE COMPANY LTDA
1926,29651287000282,WEBAGILE TECNOLOGIA LTDA
2227,4174315000106,BYWIRE INFRAESTRUTURA E SUPORTE TECNICO EIRELI
2230,62771316000134,CENTER MAQ COMERCIO DE MAQUINAS E PAPEIS LTDA
1929,8977401000108,93 PROPAGANDA LTDA
2231,29143942000100,CHACON CONSULTORIA DE PLANO DE SAUDE EIRELI
2233,66646795001190,COMERCIAL SEMAAN LTDA
2237,21930065000106,DIALOGO LOGISTICA INTELIGENTE LTDA
2238,17024891000119,DIFERENCIAL ADMINISTRADORA E CORRETORA DE SEGUROS LTDA
2241,913664000141,EFISERV SERVICOS TECNICOS LTDA
2245,15809550000123,EXPRESS SERVICOS EIRELI
2251,30751602000141,GERAL 10 SERVICOS DE ARMAZENAGEM EIRELI
2253,20283712000172,GLOBALSAT DO BRASIL LTDA
2259,26388086000165,IMPAR CONDOS LTDA
1939,1807688000189,BERNARDI MEDICINA OCUPACIONAL LTDA
2261,10909838000156,INVIOLAVEL PARAUAPEBAS COMERCIO E SERVICOS DE ALARMES ELETRONICOS LTDA
2263,6066194000104,JUDICE SOLUCOES ELETRONICAS LTDA
2267,24554569000167,M. E. PISOS E PINTURAS EIRELI
2268,10983002000100,M2 SOLUTION MANUTENCAO & INFORMATICA EIRELI
2270,82523317000177,MAXI GRAFICA E EDITORA LTDA
2273,27763344000109,NASA TECNOLOGIA LTDA
2274,17738064000197,NEW WAY SOLUCOES DIGITAIS LTDA
2275,15753780000118,NEX TECNOLOGIA EM GESTAO DA INFORMACAO LTDA
2276,26874376000119,NORD CONTROLADORIA LTDA
2278,23813779000160,OCTOPUS BUSINESS - GESTAO EMPRESARIAL LTDA.
2280,11430762000144,ORAEX CONSULTORIA EM INFORMATICA LTDA
2281,2254361000190,ORCOMA ORGANIZACAO COMERCIAL E SERVICOS EIRELI
2283,80349525000176,PAGFORT SISTEMAS DE PAGAMENTOS LTDA
2284,65414476000114,PHONOWAY COMERCIO E REPRESENTACAO DE SISTEMAS LTDA
2286,34615117000100,PLUZZ CONSULTORIA EM GESTAO EMPRESARIAL LTDA
2287,13582276000177,PRESTCON SERVICOS DE INFORMATICA LTDA
2289,10329701000122,PROINVESTORS-AGENTES AUTONOMOS DE INVESTIMENTOS S/S LTDA
1957,7536218000104,"FIVE ACTS COMERCIO, ASSESSORIA, CONSULTORIA E TREINAMENTOS EM INFORMATICA LTDA"
2290,37256340000198,RC SERVICOS PESSOAIS EIRELI
2292,12579873000180,RED MULT SERVICO TERCEIRIZADO LTDA
2294,27175883000127,S. B. DA COSTA SILVA
2295,40810329000132,SALES PIRATES - ACELERADORA DE VENDAS LTDA
2296,20232446000159,SECURE SERVICE IT TECNOLOGIA DA INFORMACAO LTDA
2298,15384965000100,SKYLANE OPTICS DO BRASIL SERVICOS DE PESQUISA LTDA
2300,29999813000119,T&D SUSTENTAVEL COMERCIO E INSTALACOES LTDA
2301,32490269000190,TAB - VIRIBUS TECNOLOGIA DA INFORMACAO LTDA
2303,13964519000131,TRADE 360 PROMOCOES E EVENTOS LTDA
1967,7825613000107,HIPCOMP INFORMATICA LTDA
2304,40083699000115,UPDATA SOLUCOES TECNOLOGICAS LTDA
2308,13658306000181,WANDO CORRETORA DE SEGUROS LTDA.
2309,15811379000197,WEBLAND SERVICOS PARA INTERNET LTDA
2312,16581137000117,A. ANGELI AUTOMACAO
2313,31751386000105,A. CONSTANCIO SERVICOS LTDA
2316,11709620000110,ANTUNES E WEGLIS NETWORKS LTDA
2320,14674066000171,BMX ASSESSORIA IMOBILIARIA LTDA.
2321,31188760000106,BRIDGE SOLUCOES EM TECNOLOGIA DA INFORMACAO EIRELI
2322,19874652000183,C A PRATOMIL RESTAURANTES EMPRESARIAIS LTDA
2324,32922514000190,CLUDE - CLUBE DE DESCONTOS LTDA
2325,17103401000170,COMUTACAO TELECOMUNICACOES E DADOS LTDA
1979,26579906000104,MAGICTRADE SISTEMAS - EIRELI
2329,4624125000143,DESENTUPIDORA IMPERIO EIRELI
2335,19243635000148,ENSINO DE LINGUAS ABR LTDA
2336,7178322000174,EQUILIBRIUM WEB SERVICOS DE INFORMATICA LTDA
2339,24672366000175,FRETADAO TECNOLOGIA LTDA
2341,26346827000145,GAV HOLDING LTDA
2342,22433524000109,H MORAIS CORRETORA DE SEGUROS LTDA
2343,4511214000183,HIPPO BUSINESS LANGUAGE CONSULTING LTDA.
2344,34401716000112,I.J DE OLIVEIRA MARKETING
2345,91504514000130,IMUNIZADORA HOFFMANN LTDA
2347,8628654000176,INNOVENT REPRESENTACOES E COMERCIO DE SOFTWARE LTDA
2350,10924590000100,JENSEN & LORENZI CONDOMINIOS GARANTIDOS LTDA
2351,29139682000108,JJ CONCURSOS MEDICOS LTDA
2353,38045664000140,KL CONSULTORIA FINANCEIRA LTDA
2354,73550121000180,LICNO GESTAO OPERACIONAL LTDA
2355,16866896000126,LIVE3 REPRESENTACAO E TERCEIRIZACAO DE TECNOLOGIA LTDA
2359,10278370000149,MG8 SOLUCOES EM TECNOLOGIA LTDA
2360,10378876000120,MOINHO SUL LTDA
2364,5670503000198,OURENSE CORRETORA DE SEGUROS LTDA.
2365,57610149000100,PAIM TELECOMUNICACOES E CONTROLE DE TRAFEGO AEREO
2366,6649013000172,PARANA SUL CARGAS E ENCOMENDAS EIRELI
2367,15497667000119,PAULISTA INVEST FOMENTO MERCANTIL LTDA
2368,6961900000181,PONTE DO FAROL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA
2371,7832575000110,RBA TECNOLOGIA EM SISTEMAS LTDA
2372,15076647000174,REACH BRASIL SERVICOS DE TECNOLOGIA DA INFORMACAO EM MARKETING LTDA
2375,91848390000100,RHODAN SERVICOS LTDA
2376,11654813000111,SAMUEL CAVALCANTE RAMOS
2378,5192205000130,SEGPRO - SEGUROS PROFISSIONAIS CORRETORA DE SEGUROS LTDA
2379,11547766000107,SELF CONSULTORIA DE IMOVEIS LIMITADA
2380,13790471000192,SERVITEC BRASIL LTDA
2009,19544690000178,TI3 TECNOLOGIA LTDA
2381,13260102000198,SIMPLES LTDA
2384,10651413000190,SULAMERICA TRANSPORTE RODOVIARIO LTDA
2386,34830111000147,TERRA PACK GRAFICA SERVICO E COMERCIO LTDA
2387,14700287000177,THIAGO ALTOE GONCALVES DE SOUZA
2395,22855632000170,WCBM CONSULTORIA EMPRESARIAL LTDA
2397,14870079000116,ALBANATO MEDICINA DIAGNOSTICA E CLINICA ODONTOLOGICA LTDA
2399,22754260000195,AMPULHETA GESTAO FINANCEIRA LTDA
2401,76591569000130,ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO
2402,18123640000154,BEERORCOFFEE PLATAFORMA DE COWORKING E DESENVOLVIMENTO DE SOFTWARES S/A
2403,28899700000189,BIUD AGENCIA DIGITAL LTDA
2404,35914008000148,BLIPS SOLUCOES EM ATIVOS LTDA
2405,21140662000137,BREM TECHNOLOGY LTDA
2409,12691209000128,CEP - CENTRO DE ESTUDOS PREPARATORIOS DE JOINVILLE LTDA
2411,39664518000165,CIOFFOLETTIS LTDA
2024,3254555000158,ACOPERFIL INDUSTRIA E COMERCIO DE ACO LTDA
2412,6951031000104,CORRETORA NASCIMENTO IMOVEIS E SEGUROS EIRELI
2414,41415625000100,DATA DRIVEN MARKETING LTDA.
2417,23871623000135,ECOLABORE ENGENHARIA LTDA
2420,13178321000122,EIRA & SIGAKI SERVICOS DIGITAIS LTDA
2421,17765891000250,ELEVA EDUCACAO S.A.
2422,3068339000118,"ELS INFORMACAO, COMUNICACAO E TECNOLOGIA - EIRELI"
2425,23372813000108,GADLE TECNOLOGIA S.A.
2427,21449643000197,GOPP SERVICOS E ALARMES MONITORADOS LTDA
2428,8824192000162,GSCOM TECNOLOGIA E SERVICOS EM TELECOMUNICACAO LTDA
2034,7392082000106,BESSANI INFORMATICA -PRESTACAO DE SERVICOS LTDA
2434,9227649000114,IMAXXIMA NEGOCIOS IMOBILIARIOS LTDA
2435,79079802000199,IMOBILIARIA SILVIO S. IWATA LTDA
2436,10980520000161,INCANDESCENTE SOLUCOES EM TECNOLOGIA E COMUNICACAO LTDA
2438,82982307000108,KOHLER TINTURARIA LTDA
2439,27730509000146,KONEL ENGENHARIA EIRELI
2445,208666000130,MM COMERCIO E INSTALACOES TECNICAS LTDA
2446,19657056000141,MULBAUER OLIVEIRA AMBIENTES CORPORATIVOS LTDA
2447,27818422000125,MVJ BRASIL CONSULTING LTDA
2450,7334665000180,NTW CONTABILIDADE DO AMAZONAS EIRELI
2452,4539534000141,ORIONSISTEM - ACESSORIOS E SISTEMAS INDUSTRIAIS LTDA
2453,17450002000185,PEREZ & FILHO LTDA
2455,32800451000108,PORTAL PRINT EMBALAGENS E SERVICOS GRAFICOS EIRELI
2460,40102934000159,QGC FORMATURAS E EVENTOS LTDA
2048,58362633000120,DAMA COSMETICA LTDA
2462,29408095000169,RD SERVICOS TEMPORARIOS EIRELI
2464,21923314000136,SATISFACAO EM LOGISTICA LTDA
2468,5964994000260,SILNAVE NAVEGACAO S A
2470,720263000175,SOCIOAMBIENTAL CONSULTORES ASSOCIADOS LTDA
2471,27103044000101,SOLIDA CORRETAGEM DE SEGUROS E IMOBILIARIA JUNDIAI EIRELI
2473,4144280000162,SPRING WIRELESS (BRASIL) SERVICOS EM TECNOLOGIA DA INFORMACAO LTDA.
2476,12343772000105,TEUBL E IRINEU SOCIEDADE DE ADVOGADOS
2056,21160979000135,ERP DOCTOR CONSULTORIA DE SISTEMAS LTDA
2477,27197710000100,TIG CORRETORA DE SEGUROS LTDA
2480,65293383000189,TRANSNORTE CARGAS E ENCOMENDAS LTDA.
2481,17049185000121,TRATO PONTO SOLUCOES INFORMATICA E EQUIPAMENTOS LTDA
2482,8723259000172,TWO MINDS SERVICOS DE ARTES GRAFICAS LTDA
2483,82624776000147,UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO
2487,8019917000140,VOX SOLUCOES EM TELECOMUNICACOES E INFORMATICA EIRELI
2488,19834438000101,X3 REAL ESTATE IMOBILIARIA E PARTICIPACAO LTDA
2064,2964362000128,GOLDEN NUTS COMERCIO DE ALIMENTOS LTDA
2490,29391104000156,A G CORDEIRO TECNOLOGIA
2491,16443955000153,ACQUARIUS SISTEMAS AVANCADOS DE SERVICOS DE TERCERIZACAO EIRELI
2493,19243926000136,AGENCIA DELANTERO BTL LTDA
2497,4075439000134,ASSC INFORMATICA LTDA
2499,28906069000106,BARONESA DE URUGUAIANA 82 SPE LTDA
2501,18304620000180,BIG DATA & ANALYTICS SOLUTIONS - SOLUCOES ANALITICAS LTDA
2502,37970268000166,BRAVOSUL SISTEMAS LTDA
2504,36317431000123,CENTRO DE FORMACAO PROFISSIONALIZANTE - UNIVERSIDADE DA OBRA LTDA
2507,6175892000148,COMPROCARD LTDA
2509,29643797000127,D C TEODORO CORRETORA DE SEGUROS
2511,13815983000166,DESINSERVICE DESINSETIZADORA LTDA
2516,8417615000120,EMBRACON SERVICOS CONDOMINIAIS S/A
2518,38829443000162,EUACERTO SERVICOS DE COBRANCA LTDA
2519,37092591000184,EXCELLENCE ENGENHARIA LTDA
2520,39602142000164,FABIANO LUIS ROGATTO
2521,32825120000114,FASE ASSESSORIA EM MARKETING DIGITAL LTDA
2522,10606398000168,FERNANDES CURY INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.
2523,13763522000197,FFJ CORRETORA DE SEGUROS LTDA
2524,13030834000191,FIT TECNOLOGIA LTDA
2526,9134330000144,FOCAR CONSTRUCOES E EMPREENDIMENTOS LTDA
2528,33178643000189,GB INSURANCE GROUP LTDA
2529,8981461000102,GRANDES LAGOS SERVICOS DE APOIO ADMINISTRATIVO LTDA
2532,42584695000146,HADERA CORRETORA DE SEGUROS LTDA
2536,23002947000137,INFRAWISE SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA
2537,15684914000196,INTEGRALE SOLUCOES EMPRESARIAIS LTDA
2090,21176914000188,NUVME LTDA
2538,32240198000177,INTEGRAR SP SOLUCAO EM ESTAGIOS LTDA
2539,8580849000193,IT GLOBAL SERVICES CONSULTORIA EM SISTEMAS DE INFORMATICA LTDA
2541,30862594000100,JNS SEGURADORA S.A
2547,10220299000143,LOGCOL LOGISTICA LTDA
2553,6865342000150,MARTINS E ANDRADE SERVICOS LTDA
2554,18899908000144,MATOS & RIBEIRO CONTABILIDADE E ADMINISTRACAO DE CONDOMINIOS
2555,26323243000154,MOVEIS JORGE LTDA
2558,8491597000126,ORSEGUPS MONITORAMENTO ELETRONICO LTDA
2563,10331901000110,PYDNA - ASSESSORIA E PARTICIPACOES LTDA.
2565,83083428000172,REUNIDAS TRANSPORTADORA RODOVIARIA DE CARGAS S.A - EM RECUPERACAO JUDICIAL
2101,37733991000121,SAGGEZZA TRADE MARKETING SOLUTIONS S.A.
2567,19402083000173,RM3 SERVICOS DE CREDITO E COBRANCA LTDA.
2568,31851534000155,ROCK SANTA MONICA IDIOMAS LTDA
2569,6090977000123,SANNA COMERCIO DE ALIMENTOS LTDA
2105,2498157000114,SEMENTES SAFRASUL LIMITADA
2571,11742857000101,SMB SOLUCOES FINANCEIRAS LTDA
2573,22091954000190,STRATI SOLUCOES E SERVICOS EM TI LTDA
2575,6065614000138,SUPERMEDICA DISTRIBUIDORA HOSPITALAR EIRELI
2577,23841320000170,"SVC APOIO ADMINISTRATIVO, LOGISTICO E BENEFICIOS LTDA"
2580,73836512000166,TOKEN SERVICES PARTICIPACOES LTDA
2581,11441387000219,TRANSBRITTO EXPRESS EIRELI
2582,33105404000107,TRR CORRETORA DE SEGUROS LTDA.
2584,9521123000142,VALORIZA ASSESSORIA CONTABIL LTDA ME
2585,21757490000145,VINCER INTELIGENCIA IMOBILIARIA LTDA
2589,12441340000137,ZION CONTENT LTDA
2590,59843490000130,3 MEIOS NEGOCIOS PUBLICITARIOS LTDA.
2592,35782950000108,A. R. S. DE SOUZA
2593,5690064000185,ADVISER SUL AUDITORES INDEPENDENTES
2600,11665265000125,AUDICON SOLUCOES CONTABEIS EIRELI
2601,94350907000124,BONA-ADMINISTRADORA DE IMOVEIS LTDA
2121,10628270000103,ALTIMUS DESENVOLVIMENTO DE SOFTWARE LTDA
2603,24326658000156,BTG COMUNICACAO VISUAL EIRELI
2605,7775838000104,CLAPME COMERCIO E SERVICOS DE INTERNET LTDA.
2607,31041669000155,CLAUDIO ROBERTO DOS SANTOS CONSULTORIA EM TECNOLOGIA
2609,30625345000100,CLOSEER TECNOLOGIA LTDA
2615,14534320000136,DN2A CONSULTORIA E CORRETAGEM DE SEGUROS LTDA
2127,34548025000146,CLIC TECNOLOGIA LTDA
2128,3921454000193,CLINICA DE FISIOTERAPIA ROSSAFA LTDA
2616,24313483000142,DNA CONTEUDO E PRODUCAO AUDIOVISUAL LTDA
2617,34867639000190,DOUTORIZE EDUCACIONAL LTDA
2630,595154000173,FIRST TECH TECNOLOGIA LTDA
2632,11288729000121,GBMA-CORRETORA DE SEGUROS DE VIDA LTDA
2633,10445561000158,GC SISTEMAS DE TECNOLOGIA E SEGURANCA LTDA
2634,34380262000140,GEP SOLUCOES EM COMPLIANCE LTDA
2635,7979451000161,GFB ASSESSORIA CONTABIL LTDA.
2636,33443438000101,GMAX LOGISTICA DE TRANSPORTE LTDA
2637,22949142000132,GRM ENGENHARIA LTDA
2639,13311835000104,HX BRASIL INFORMATICA LTDA
2641,31454568000106,IE TREINAMENTOS LTDA
2642,12103288000109,IMOVEIS AAA ASSESSORIA E INTERMEDIACAO DE NEGOCIOS LTDA
2644,8412209000174,INVEXTCRED CONSULTORIA LTDA
2646,2558346000135,JC NASSUR & NASSUR LTDA
2649,37074356000180,KARAVELA - CONSULTORIA & CONTABILIDADE LTDA
2144,7620512000108,F.D. ALVES DE MOURA
2650,13637872000107,KONIA CONSULTORIA EM INFORMATICA LTDA
2651,5415557000107,L P MAGICEL CORRETORA E ADMINISTRADORA DE SEGUROS LTDA
2653,11229451000111,M V INFORMATICA LTDA
2657,14967511000191,MED&TEST COMERCIO E SERVICOS INDUSTRIA DE EQUIPAMENTOS PARA POSTOS EIRELI
2658,23074873000144,MI OMEGA CONSULTORIA LTDA
2664,13481760000100,NETSECURITY TECNOLOGIA LTDA
2665,3936175000101,NETWIRE GLOBAL LTDA
2152,732684000116,G G VESTUARIO PROFISSIONAL LTDA
2669,1950338000177,PHILIPS CLINICAL INFORMATICS - SISTEMAS DE INFORMACAO LTDA
2154,20608385000181,GOOMER TECNOLOGIAS S.A.
2674,33840143000160,RCERTI SOLUCOES EMPRESARIAIS LTDA
2675,15401836000175,REAL DEFENSE EIRELI
2677,10544860000140,RECH & LONGO LTDA
2158,4006251000134,HR CONTABILIDADE EMPRESARIAL EIRELLI
2678,34779087000169,REZZU SOLUCOES ASSESSORIA LTDA
2680,11448707000181,RN TRANSPORTES EIRELI
2681,11575638000177,RODRIGO ZAKAREWICZ
2682,10876445000193,SALES TALENT CONSULTORIA LTDA
2683,7008054000142,SENTINELA SECURITY CONSULTORIA TEC. INFOR. COMUNICACAO - EIRELI
2164,11031130000108,INGADOOR DIGITAL EIRELI
2165,1942883000111,INTELLYONE TECNOLOGIA & SERVICOS LTDA
2685,2070887000110,SIMETRIA CONSULTORIA E PESQUISA LTDA
2690,24992371000165,STEGIA DO BRASIL LTDA
